TCGA.BH.A1FM.11B.23R.A13Q.07	TCGA.E2.A1LB.11A.22R.A144.07	TCGA.BH.A208.11A.51R.A157.07	TCGA.BH.A18K.11A.13R.A12D.07	TCGA.E9.A1RC.11A.33R.A157.07	TCGA.E9.A1NG.11A.52R.A14M.07	TCGA.A7.A0DC.11A.41R.A089.07	TCGA.BH.A18J.11A.31R.A12D.07	TCGA.BH.A18P.11A.43R.A12D.07	TCGA.E9.A1NF.11A.73R.A14D.07	TCGA.BH.A18S.11A.43R.A12D.07	TCGA.A7.A0D9.11A.53R.A089.07	TCGA.BH.A0DG.11A.43R.A12P.07	TCGA.BH.A18L.11A.42R.A12D.07	TCGA.BH.A0HA.11A.31R.A12P.07	TCGA.BH.A18R.11A.42R.A12D.07	TCGA.E2.A158.11A.22R.A12D.07	TCGA.BH.A0BQ.11A.33R.A115.07	TCGA.BH.A0DH.11A.31R.A089.07	TCGA.BH.A1F2.11A.32R.A13Q.07	TCGA.B6.A0WY.01A.11R.A109.07	TCGA.AN.A0G0.01A.11R.A034.07	TCGA.E2.A1IL.01A.11R.A14D.07	TCGA.BH.A0HX.01A.21R.A056.07	TCGA.A7.A26G.01A.21R.A169.07	TCGA.AR.A24X.01A.11R.A169.07	TCGA.A8.A076.01A.21R.A00Z.07	TCGA.B6.A0RS.01A.11R.A084.07	TCGA.C8.A1HE.01A.11R.A13Q.07	TCGA.A8.A09V.01A.11R.A034.07	TCGA.C8.A27B.01A.11R.A169.07	TCGA.B6.A0IM.01A.11R.A034.07	TCGA.AR.A1AW.01A.21R.A12P.07	TCGA.BH.A1EX.01A.11R.A13Q.07	TCGA.D8.A1XG.01A.11R.A14D.07	TCGA.AO.A12A.01A.21R.A115.07	TCGA.AR.A0TR.01A.11R.A084.07	TCGA.A8.A07E.01A.11R.A034.07	TCGA.A2.A0CT.01A.31R.A056.07	TCGA.BH.A18U.01A.21R.A12D.07
regulation of mitochondrial membrane potential	0.294761165354974	0.278883075157234	0.300563994386292	0.288495477536962	0.278100690802127	0.285017384789446	0.29895041673748	0.292139729446014	0.282584951014272	0.286065212018384	0.298222887302455	0.271890250530256	0.293497538794127	0.282133984413732	0.291918338899691	0.293750516126269	0.276927228562684	0.3038186257488	0.273365014533925	0.289851114044489	0.285301752424864	0.28571119371557	0.28306704311	0.305171999190046	0.287814317074478	0.304760437793223	0.3273018673843	0.269470829181865	0.289594874779548	0.308498677272337	0.308659507343602	0.308459436330507	0.301904854113863	0.312077250533385	0.281549206187253	0.289313716027962	0.285081088293636	0.291475423801399	0.28481221388511	0.307010755778143
release of cytochrome c from mitochondria	0.294761165354974	0.278883075157234	0.300563994386292	0.288495477536962	0.278100690802127	0.285017384789446	0.29895041673748	0.292139729446014	0.282584951014272	0.286065212018384	0.298222887302455	0.271890250530256	0.293497538794127	0.282133984413732	0.291918338899691	0.293750516126269	0.276927228562684	0.3038186257488	0.273365014533925	0.289851114044489	0.285301752424864	0.28571119371557	0.28306704311	0.305171999190046	0.287814317074478	0.304760437793223	0.3273018673843	0.269470829181865	0.289594874779548	0.308498677272337	0.308659507343602	0.308459436330507	0.301904854113863	0.312077250533385	0.281549206187253	0.289313716027962	0.285081088293636	0.291475423801399	0.28481221388511	0.307010755778143
response to cytokine	0.294761165354974	0.278883075157234	0.300563994386292	0.288495477536962	0.278100690802127	0.285017384789446	0.29895041673748	0.292139729446014	0.282584951014272	0.286065212018384	0.298222887302455	0.271890250530256	0.293497538794127	0.282133984413732	0.291918338899691	0.293750516126269	0.276927228562684	0.3038186257488	0.273365014533925	0.289851114044489	0.285301752424864	0.28571119371557	0.28306704311	0.305171999190046	0.287814317074478	0.304760437793223	0.3273018673843	0.269470829181865	0.289594874779548	0.308498677272337	0.308659507343602	0.308459436330507	0.301904854113863	0.312077250533385	0.281549206187253	0.289313716027962	0.285081088293636	0.291475423801399	0.28481221388511	0.307010755778143
negative regulation of calcidiol 1-monooxygenase activity	0.357002597590234	0.337276280072251	0.356057647132238	0.342844742309545	0.331677835298541	0.34726636486899	0.344298504708174	0.362155310967588	0.338319579445163	0.346439840870109	0.364559746296252	0.342763078680991	0.344052178939707	0.352370866799068	0.345810993242837	0.344373372082251	0.340410347677759	0.355223074783506	0.336600730246017	0.351356458216523	0.326469732621598	0.329582324647987	0.34767012099676	0.349025064385995	0.318010217594131	0.334997761396873	0.331444559017258	0.343798475257042	0.338314285376245	0.354701887645064	0.352081449185661	0.351369166457984	0.363751306362011	0.344904474006748	0.333068377089514	0.352521253319103	0.330778041595662	0.331667912091465	0.315976843770159	0.325202947469011
positive regulation of hyaluronan biosynthetic process	0.357002597590234	0.337276280072251	0.356057647132238	0.342844742309545	0.331677835298541	0.34726636486899	0.344298504708174	0.362155310967588	0.338319579445163	0.346439840870109	0.364559746296252	0.342763078680991	0.344052178939707	0.352370866799068	0.345810993242837	0.344373372082251	0.340410347677759	0.355223074783506	0.336600730246017	0.351356458216523	0.326469732621598	0.329582324647987	0.34767012099676	0.349025064385995	0.318010217594131	0.334997761396873	0.331444559017258	0.343798475257042	0.338314285376245	0.354701887645064	0.352081449185661	0.351369166457984	0.363751306362011	0.344904474006748	0.333068377089514	0.352521253319103	0.330778041595662	0.331667912091465	0.315976843770159	0.325202947469011
response to UV-B	0.357002597590234	0.337276280072251	0.356057647132238	0.342844742309545	0.331677835298541	0.34726636486899	0.344298504708174	0.362155310967588	0.338319579445163	0.346439840870109	0.364559746296252	0.342763078680991	0.344052178939707	0.352370866799068	0.345810993242837	0.344373372082251	0.340410347677759	0.355223074783506	0.336600730246017	0.351356458216523	0.326469732621598	0.329582324647987	0.34767012099676	0.349025064385995	0.318010217594131	0.334997761396873	0.331444559017258	0.343798475257042	0.338314285376245	0.354701887645064	0.352081449185661	0.351369166457984	0.363751306362011	0.344904474006748	0.333068377089514	0.352521253319103	0.330778041595662	0.331667912091465	0.315976843770159	0.325202947469011
nucleotide-binding oligomerization domain containing 2 signaling pathway	0.357002597590234	0.337276280072251	0.356057647132238	0.342844742309545	0.331677835298541	0.34726636486899	0.344298504708174	0.362155310967588	0.338319579445163	0.346439840870109	0.364559746296252	0.342763078680991	0.344052178939707	0.352370866799068	0.345810993242837	0.344373372082251	0.340410347677759	0.355223074783506	0.336600730246017	0.351356458216523	0.326469732621598	0.329582324647987	0.34767012099676	0.349025064385995	0.318010217594131	0.334997761396873	0.331444559017258	0.343798475257042	0.338314285376245	0.354701887645064	0.352081449185661	0.351369166457984	0.363751306362011	0.344904474006748	0.333068377089514	0.352521253319103	0.330778041595662	0.331667912091465	0.315976843770159	0.325202947469011
response to organic substance	0.357002597590234	0.337276280072251	0.356057647132238	0.342844742309545	0.331677835298541	0.34726636486899	0.344298504708174	0.362155310967588	0.338319579445163	0.346439840870109	0.364559746296252	0.342763078680991	0.344052178939707	0.352370866799068	0.345810993242837	0.344373372082251	0.340410347677759	0.355223074783506	0.336600730246017	0.351356458216523	0.326469732621598	0.329582324647987	0.34767012099676	0.349025064385995	0.318010217594131	0.334997761396873	0.331444559017258	0.343798475257042	0.338314285376245	0.354701887645064	0.352081449185661	0.351369166457984	0.363751306362011	0.344904474006748	0.333068377089514	0.352521253319103	0.330778041595662	0.331667912091465	0.315976843770159	0.325202947469011
cellular response to interleukin-1	0.357002597590234	0.337276280072251	0.356057647132238	0.342844742309545	0.331677835298541	0.34726636486899	0.344298504708174	0.362155310967588	0.338319579445163	0.346439840870109	0.364559746296252	0.342763078680991	0.344052178939707	0.352370866799068	0.345810993242837	0.344373372082251	0.340410347677759	0.355223074783506	0.336600730246017	0.351356458216523	0.326469732621598	0.329582324647987	0.34767012099676	0.349025064385995	0.318010217594131	0.334997761396873	0.331444559017258	0.343798475257042	0.338314285376245	0.354701887645064	0.352081449185661	0.351369166457984	0.363751306362011	0.344904474006748	0.333068377089514	0.352521253319103	0.330778041595662	0.331667912091465	0.315976843770159	0.325202947469011
cellular response to hydrogen peroxide	0.357002597590234	0.337276280072251	0.356057647132238	0.342844742309545	0.331677835298541	0.34726636486899	0.344298504708174	0.362155310967588	0.338319579445163	0.346439840870109	0.364559746296252	0.342763078680991	0.344052178939707	0.352370866799068	0.345810993242837	0.344373372082251	0.340410347677759	0.355223074783506	0.336600730246017	0.351356458216523	0.326469732621598	0.329582324647987	0.34767012099676	0.349025064385995	0.318010217594131	0.334997761396873	0.331444559017258	0.343798475257042	0.338314285376245	0.354701887645064	0.352081449185661	0.351369166457984	0.363751306362011	0.344904474006748	0.333068377089514	0.352521253319103	0.330778041595662	0.331667912091465	0.315976843770159	0.325202947469011
cellular response to tumor necrosis factor	0.357002597590234	0.337276280072251	0.356057647132238	0.342844742309545	0.331677835298541	0.34726636486899	0.344298504708174	0.362155310967588	0.338319579445163	0.346439840870109	0.364559746296252	0.342763078680991	0.344052178939707	0.352370866799068	0.345810993242837	0.344373372082251	0.340410347677759	0.355223074783506	0.336600730246017	0.351356458216523	0.326469732621598	0.329582324647987	0.34767012099676	0.349025064385995	0.318010217594131	0.334997761396873	0.331444559017258	0.343798475257042	0.338314285376245	0.354701887645064	0.352081449185661	0.351369166457984	0.363751306362011	0.344904474006748	0.333068377089514	0.352521253319103	0.330778041595662	0.331667912091465	0.315976843770159	0.325202947469011
cytokine-mediated signaling pathway	0.357002597590234	0.337276280072251	0.356057647132238	0.342844742309545	0.331677835298541	0.34726636486899	0.344298504708174	0.362155310967588	0.338319579445163	0.346439840870109	0.364559746296252	0.342763078680991	0.344052178939707	0.352370866799068	0.345810993242837	0.344373372082251	0.340410347677759	0.355223074783506	0.336600730246017	0.351356458216523	0.326469732621598	0.329582324647987	0.34767012099676	0.349025064385995	0.318010217594131	0.334997761396873	0.331444559017258	0.343798475257042	0.338314285376245	0.354701887645064	0.352081449185661	0.351369166457984	0.363751306362011	0.344904474006748	0.333068377089514	0.352521253319103	0.330778041595662	0.331667912091465	0.315976843770159	0.325202947469011
inflammatory response	0.555651418113405	0.529060044975756	0.585234938380245	0.531209315467008	0.526887211232472	0.562340027084866	0.543932128959656	0.564262079000317	0.523403452444749	0.544129632312037	0.573209456268455	0.528929091658441	0.551982133086172	0.557777860536189	0.58072186586209	0.527435108571673	0.538834109162528	0.572304187171622	0.495081914301356	0.556455389908825	0.548701834238336	0.593289494107485	0.57492689220097	0.567951138124227	0.573860429843467	0.566895010165276	0.552848188694752	0.568912490940063	0.563187353907265	0.579315834823158	0.570379133203479	0.580206554894505	0.582109821947772	0.575461831662812	0.591332213795021	0.55727419755548	0.55215181115982	0.521405161513785	0.548619038530983	0.578367230369354
positive regulation of NF-kappaB transcription factor activity	0.498128019548565	0.462263332615744	0.497034691694029	0.475501851063154	0.469551798681476	0.483946637201333	0.484727772923539	0.502568672664008	0.493799375051028	0.475034261906055	0.510900808824923	0.49577061215019	0.467220573637992	0.497378269900306	0.461418992770661	0.491993142006832	0.476045331403222	0.487244118252337	0.483214721479272	0.492777421351345	0.45947552291698	0.452954280100935	0.467077451130986	0.461131933130926	0.460125087730831	0.472045258320416	0.465925782332734	0.482177174548445	0.465836047131191	0.486079515460108	0.511570468744675	0.490029234527884	0.486945125389228	0.479531872989162	0.470125298148516	0.47914681782656	0.444174127248696	0.478431113485061	0.462444163608178	0.461061377515382
positive regulation of cell proliferation	0.384547285311427	0.368800595974705	0.385079142500124	0.372907701478421	0.357919369227377	0.375889485439331	0.374904810744263	0.391342256425082	0.365124356173172	0.372970142965982	0.392242588472628	0.370604324822425	0.374424521419952	0.379795880082599	0.377378997665939	0.37243276958566	0.368702466142421	0.385638621071456	0.362721659966372	0.379951058074619	0.356929215318319	0.363640845773736	0.372882868823493	0.380358619960461	0.349823305527776	0.364407125991244	0.360976225206309	0.376167759038582	0.363877794006252	0.383775340238489	0.38721302544015	0.382327759912067	0.392574205948026	0.367189099094435	0.364305483493915	0.380943611330969	0.355820228117927	0.361206536172406	0.354774486730326	0.354633577094108
negative regulation of transcription, DNA-templated	0.375895770879491	0.35951669357373	0.376631301072479	0.365199552584434	0.351127771810015	0.366029037220258	0.365239658830493	0.382667065282825	0.357670602340071	0.364606574172077	0.38340413719151	0.361498044723464	0.364199132129722	0.371879387343021	0.368864656802591	0.364548625602579	0.359158697631696	0.377641490648005	0.357495587904209	0.37080725322743	0.35162880495589	0.354707065502231	0.369938540496395	0.370166342498665	0.342454029260596	0.357495033724184	0.354653319583773	0.367050900001901	0.358716466628272	0.375354094594409	0.376326085487838	0.374464159989691	0.384293752762271	0.363266631825914	0.354538933000924	0.37422405551782	0.352850162008896	0.354299844926987	0.336914254485413	0.343401503779445
necroptotic process	0.181503350734422	0.170800856144157	0.173444528813936	0.179793031859624	0.183224062914118	0.147389230294213	0.140633026601971	0.181254444868051	0.17121031510634	0.163788532412506	0.181342648184163	0.180045997032682	0.187924348498994	0.164306292921756	0.145424057635893	0.179971409992091	0.127808668029073	0.148141367821441	0.194307949852641	0.174672658832786	0.168953367065032	0.154334775735069	0.157732204367256	0.133217210990208	0.170910801372045	0.165156430319044	0.146220598894117	0.168005882911806	0.150552397348835	0.130689306674916	0.182511362693507	0.158120474928792	0.225327754400935	0.175542442265004	0.1239342318685	0.188443564653418	0.152174009195389	0.175529799494487	0.141392038849308	0.160980894481929
T cell apoptotic process	0.181503350734422	0.170800856144157	0.173444528813936	0.179793031859624	0.183224062914118	0.147389230294213	0.140633026601971	0.181254444868051	0.17121031510634	0.163788532412506	0.181342648184163	0.180045997032682	0.187924348498994	0.164306292921756	0.145424057635893	0.179971409992091	0.127808668029073	0.148141367821441	0.194307949852641	0.174672658832786	0.168953367065032	0.154334775735069	0.157732204367256	0.133217210990208	0.170910801372045	0.165156430319044	0.146220598894117	0.168005882911806	0.150552397348835	0.130689306674916	0.182511362693507	0.158120474928792	0.225327754400935	0.175542442265004	0.1239342318685	0.188443564653418	0.152174009195389	0.175529799494487	0.141392038849308	0.160980894481929
necroptotic signaling pathway	0.181503350734422	0.170800856144157	0.173444528813936	0.179793031859624	0.183224062914118	0.147389230294213	0.140633026601971	0.181254444868051	0.17121031510634	0.163788532412506	0.181342648184163	0.180045997032682	0.187924348498994	0.164306292921756	0.145424057635893	0.179971409992091	0.127808668029073	0.148141367821441	0.194307949852641	0.174672658832786	0.168953367065032	0.154334775735069	0.157732204367256	0.133217210990208	0.170910801372045	0.165156430319044	0.146220598894117	0.168005882911806	0.150552397348835	0.130689306674916	0.182511362693507	0.158120474928792	0.225327754400935	0.175542442265004	0.1239342318685	0.188443564653418	0.152174009195389	0.175529799494487	0.141392038849308	0.160980894481929
positive regulation of endothelial cell apoptotic process	0.434371236933375	0.410760478655894	0.467613320646056	0.414894149360403	0.421795113490617	0.428321774315045	0.402274253125516	0.440681262766149	0.403037644459079	0.416726947215521	0.450152529250686	0.412302528286248	0.445345514571507	0.429361280808957	0.452291305887728	0.408936877936222	0.390189201463416	0.434941984032466	0.386781827821603	0.435638420558274	0.443158178227427	0.486975144269718	0.451158990240165	0.424720527631429	0.481945736080723	0.456280152500295	0.428964327777477	0.453426641109126	0.439236110390913	0.43327706016965	0.457940853037002	0.455136129956227	0.491192790048059	0.465705858848787	0.463183562252052	0.44508298394402	0.43262869715332	0.409594138024337	0.433412036567185	0.475756528713697
apoptotic signaling pathway	0.181503350734422	0.170800856144157	0.173444528813936	0.179793031859624	0.183224062914118	0.147389230294213	0.140633026601971	0.181254444868051	0.17121031510634	0.163788532412506	0.181342648184163	0.180045997032682	0.187924348498994	0.164306292921756	0.145424057635893	0.179971409992091	0.127808668029073	0.148141367821441	0.194307949852641	0.174672658832786	0.168953367065032	0.154334775735069	0.157732204367256	0.133217210990208	0.170910801372045	0.165156430319044	0.146220598894117	0.168005882911806	0.150552397348835	0.130689306674916	0.182511362693507	0.158120474928792	0.225327754400935	0.175542442265004	0.1239342318685	0.188443564653418	0.152174009195389	0.175529799494487	0.141392038849308	0.160980894481929
extrinsic apoptotic signaling pathway via death domain receptors	0.181503350734422	0.170800856144157	0.173444528813936	0.179793031859624	0.183224062914118	0.147389230294213	0.140633026601971	0.181254444868051	0.17121031510634	0.163788532412506	0.181342648184163	0.180045997032682	0.187924348498994	0.164306292921756	0.145424057635893	0.179971409992091	0.127808668029073	0.148141367821441	0.194307949852641	0.174672658832786	0.168953367065032	0.154334775735069	0.157732204367256	0.133217210990208	0.170910801372045	0.165156430319044	0.146220598894117	0.168005882911806	0.150552397348835	0.130689306674916	0.182511362693507	0.158120474928792	0.225327754400935	0.175542442265004	0.1239342318685	0.188443564653418	0.152174009195389	0.175529799494487	0.141392038849308	0.160980894481929
extrinsic apoptotic signaling pathway	0.181503350734422	0.170800856144157	0.173444528813936	0.179793031859624	0.183224062914118	0.147389230294213	0.140633026601971	0.181254444868051	0.17121031510634	0.163788532412506	0.181342648184163	0.180045997032682	0.187924348498994	0.164306292921756	0.145424057635893	0.179971409992091	0.127808668029073	0.148141367821441	0.194307949852641	0.174672658832786	0.168953367065032	0.154334775735069	0.157732204367256	0.133217210990208	0.170910801372045	0.165156430319044	0.146220598894117	0.168005882911806	0.150552397348835	0.130689306674916	0.182511362693507	0.158120474928792	0.225327754400935	0.175542442265004	0.1239342318685	0.188443564653418	0.152174009195389	0.175529799494487	0.141392038849308	0.160980894481929
negative regulation of angiogenesis	0.434371236933375	0.410760478655894	0.467613320646056	0.414894149360403	0.421795113490617	0.428321774315045	0.402274253125516	0.440681262766149	0.403037644459079	0.416726947215521	0.450152529250686	0.412302528286248	0.445345514571507	0.429361280808957	0.452291305887728	0.408936877936222	0.390189201463416	0.434941984032466	0.386781827821603	0.435638420558274	0.443158178227427	0.486975144269718	0.451158990240165	0.424720527631429	0.481945736080723	0.456280152500295	0.428964327777477	0.453426641109126	0.439236110390913	0.43327706016965	0.457940853037002	0.455136129956227	0.491192790048059	0.465705858848787	0.463183562252052	0.44508298394402	0.43262869715332	0.409594138024337	0.433412036567185	0.475756528713697
regulation of respiratory burst	0.352033701577273	0.347977668212098	0.357900621257864	0.342289311220604	0.336172270541559	0.356757340331812	0.344768466610709	0.349532969640306	0.338404736270278	0.343668280308009	0.361181013822873	0.341739045206652	0.345105896485604	0.35006922620756	0.358674381622171	0.348312472016765	0.340187631094792	0.366471945177868	0.355239968191028	0.346809395617193	0.350349942799135	0.33537802486398	0.327488169198268	0.342467078848928	0.359071680390304	0.349228130591017	0.326089275202842	0.371951613471749	0.345979868274034	0.346553229969255	0.342884552850797	0.357528493734763	0.358415574905148	0.352162916082533	0.343589166771662	0.355322761285753	0.349714350937359	0.35511617421767	0.308196171442209	0.334437883543228
positive regulation of substrate adhesion-dependent cell spreading	0.352033701577273	0.347977668212098	0.357900621257864	0.342289311220604	0.336172270541559	0.356757340331812	0.344768466610709	0.349532969640306	0.338404736270278	0.343668280308009	0.361181013822873	0.341739045206652	0.345105896485604	0.35006922620756	0.358674381622171	0.348312472016765	0.340187631094792	0.366471945177868	0.355239968191028	0.346809395617193	0.350349942799135	0.33537802486398	0.327488169198268	0.342467078848928	0.359071680390304	0.349228130591017	0.326089275202842	0.371951613471749	0.345979868274034	0.346553229969255	0.342884552850797	0.357528493734763	0.358415574905148	0.352162916082533	0.343589166771662	0.355322761285753	0.349714350937359	0.35511617421767	0.308196171442209	0.334437883543228
negative regulation of interleukin-23 production	0.352033701577273	0.347977668212098	0.357900621257864	0.342289311220604	0.336172270541559	0.356757340331812	0.344768466610709	0.349532969640306	0.338404736270278	0.343668280308009	0.361181013822873	0.341739045206652	0.345105896485604	0.35006922620756	0.358674381622171	0.348312472016765	0.340187631094792	0.366471945177868	0.355239968191028	0.346809395617193	0.350349942799135	0.33537802486398	0.327488169198268	0.342467078848928	0.359071680390304	0.349228130591017	0.326089275202842	0.371951613471749	0.345979868274034	0.346553229969255	0.342884552850797	0.357528493734763	0.358415574905148	0.352162916082533	0.343589166771662	0.355322761285753	0.349714350937359	0.35511617421767	0.308196171442209	0.334437883543228
positive regulation of lamellipodium assembly	0.352033701577273	0.347977668212098	0.357900621257864	0.342289311220604	0.336172270541559	0.356757340331812	0.344768466610709	0.349532969640306	0.338404736270278	0.343668280308009	0.361181013822873	0.341739045206652	0.345105896485604	0.35006922620756	0.358674381622171	0.348312472016765	0.340187631094792	0.366471945177868	0.355239968191028	0.346809395617193	0.350349942799135	0.33537802486398	0.327488169198268	0.342467078848928	0.359071680390304	0.349228130591017	0.326089275202842	0.371951613471749	0.345979868274034	0.346553229969255	0.342884552850797	0.357528493734763	0.358415574905148	0.352162916082533	0.343589166771662	0.355322761285753	0.349714350937359	0.35511617421767	0.308196171442209	0.334437883543228
cell motility	0.352033701577273	0.347977668212098	0.357900621257864	0.342289311220604	0.336172270541559	0.356757340331812	0.344768466610709	0.349532969640306	0.338404736270278	0.343668280308009	0.361181013822873	0.341739045206652	0.345105896485604	0.35006922620756	0.358674381622171	0.348312472016765	0.340187631094792	0.366471945177868	0.355239968191028	0.346809395617193	0.350349942799135	0.33537802486398	0.327488169198268	0.342467078848928	0.359071680390304	0.349228130591017	0.326089275202842	0.371951613471749	0.345979868274034	0.346553229969255	0.342884552850797	0.357528493734763	0.358415574905148	0.352162916082533	0.343589166771662	0.355322761285753	0.349714350937359	0.35511617421767	0.308196171442209	0.334437883543228
ruffle organization	0.352033701577273	0.347977668212098	0.357900621257864	0.342289311220604	0.336172270541559	0.356757340331812	0.344768466610709	0.349532969640306	0.338404736270278	0.343668280308009	0.361181013822873	0.341739045206652	0.345105896485604	0.35006922620756	0.358674381622171	0.348312472016765	0.340187631094792	0.366471945177868	0.355239968191028	0.346809395617193	0.350349942799135	0.33537802486398	0.327488169198268	0.342467078848928	0.359071680390304	0.349228130591017	0.326089275202842	0.371951613471749	0.345979868274034	0.346553229969255	0.342884552850797	0.357528493734763	0.358415574905148	0.352162916082533	0.343589166771662	0.355322761285753	0.349714350937359	0.35511617421767	0.308196171442209	0.334437883543228
positive regulation of focal adhesion assembly	0.352033701577273	0.347977668212098	0.357900621257864	0.342289311220604	0.336172270541559	0.356757340331812	0.344768466610709	0.349532969640306	0.338404736270278	0.343668280308009	0.361181013822873	0.341739045206652	0.345105896485604	0.35006922620756	0.358674381622171	0.348312472016765	0.340187631094792	0.366471945177868	0.355239968191028	0.346809395617193	0.350349942799135	0.33537802486398	0.327488169198268	0.342467078848928	0.359071680390304	0.349228130591017	0.326089275202842	0.371951613471749	0.345979868274034	0.346553229969255	0.342884552850797	0.357528493734763	0.358415574905148	0.352162916082533	0.343589166771662	0.355322761285753	0.349714350937359	0.35511617421767	0.308196171442209	0.334437883543228
cell projection assembly	0.343416925992876	0.339758943953911	0.349718118217475	0.334393289594362	0.327284408874609	0.34813671038113	0.33640352937188	0.341166667171392	0.330032428371233	0.334831500589566	0.352742590695253	0.332767794757086	0.337022522786951	0.341721857760789	0.350407326679032	0.340100059266156	0.331395256062906	0.358672630758829	0.346345125883438	0.338397349215032	0.341815892713896	0.327479407685602	0.320162274928697	0.332477557006892	0.350224562841341	0.340923186456344	0.317289470954577	0.363527920973171	0.337785666032494	0.338082340313724	0.332409217197336	0.348639202123207	0.350269412467869	0.343951567556081	0.33624395020936	0.346540102115939	0.341519216995499	0.346630634327539	0.299037936408288	0.326491231985703
positive regulation of cell adhesion mediated by integrin	0.343416925992876	0.339758943953911	0.349718118217475	0.334393289594362	0.327284408874609	0.34813671038113	0.33640352937188	0.341166667171392	0.330032428371233	0.334831500589566	0.352742590695253	0.332767794757086	0.337022522786951	0.341721857760789	0.350407326679032	0.340100059266156	0.331395256062906	0.358672630758829	0.346345125883438	0.338397349215032	0.341815892713896	0.327479407685602	0.320162274928697	0.332477557006892	0.350224562841341	0.340923186456344	0.317289470954577	0.363527920973171	0.337785666032494	0.338082340313724	0.332409217197336	0.348639202123207	0.350269412467869	0.343951567556081	0.33624395020936	0.346540102115939	0.341519216995499	0.346630634327539	0.299037936408288	0.326491231985703
actin cytoskeleton organization	0.343416925992876	0.339758943953911	0.349718118217475	0.334393289594362	0.327284408874609	0.34813671038113	0.33640352937188	0.341166667171392	0.330032428371233	0.334831500589566	0.352742590695253	0.332767794757086	0.337022522786951	0.341721857760789	0.350407326679032	0.340100059266156	0.331395256062906	0.358672630758829	0.346345125883438	0.338397349215032	0.341815892713896	0.327479407685602	0.320162274928697	0.332477557006892	0.350224562841341	0.340923186456344	0.317289470954577	0.363527920973171	0.337785666032494	0.338082340313724	0.332409217197336	0.348639202123207	0.350269412467869	0.343951567556081	0.33624395020936	0.346540102115939	0.341519216995499	0.346630634327539	0.299037936408288	0.326491231985703
cellular response to cAMP	0.283120992568708	0.259930909952966	0.272304062027426	0.275285004051348	0.326006645641475	0.301754176259457	0.29630687648303	0.278162742509134	0.285308397527754	0.308635631781476	0.298442709144809	0.293227526767603	0.285013933512665	0.293565966788943	0.271279891943577	0.276649849227418	0.293280233173913	0.279127496503126	0.274115391253465	0.292866205207001	0.261433825971112	0.30582533750917	0.263408099293973	0.275887281806146	0.294204029678107	0.292065474004252	0.250980601166472	0.271545547655064	0.298622609935081	0.28889095067683	0.327053305319608	0.282059507108014	0.284384647153589	0.300569146404164	0.310381316862879	0.270481573757052	0.243034584275138	0.302143621376085	0.27167809459825	0.275579598946664
protein transport	0.283120992568708	0.259930909952966	0.272304062027426	0.275285004051348	0.326006645641475	0.301754176259457	0.29630687648303	0.278162742509134	0.285308397527754	0.308635631781476	0.298442709144809	0.293227526767603	0.285013933512665	0.293565966788943	0.271279891943577	0.276649849227418	0.293280233173913	0.279127496503126	0.274115391253465	0.292866205207001	0.261433825971112	0.30582533750917	0.263408099293973	0.275887281806146	0.294204029678107	0.292065474004252	0.250980601166472	0.271545547655064	0.298622609935081	0.28889095067683	0.327053305319608	0.282059507108014	0.284384647153589	0.300569146404164	0.310381316862879	0.270481573757052	0.243034584275138	0.302143621376085	0.27167809459825	0.275579598946664
phosphatidylinositol 3-kinase signaling	0.423354456074928	0.443266144868875	0.428856978653139	0.442432440781188	0.431253742171025	0.431694106147606	0.431806318897823	0.441006140425564	0.437743567205953	0.449528502076102	0.457825049943088	0.433520570878829	0.427515157150406	0.438104972889973	0.433781530927444	0.428368881604435	0.424186580681333	0.448337516919308	0.436317525287643	0.43262156208674	0.449478381440069	0.413089216653457	0.442057161325328	0.412771555892653	0.444128947271761	0.418214317453435	0.438529941521553	0.416077222828123	0.422206659450789	0.412899060932823	0.479358856558404	0.408425160506182	0.441916659485331	0.444255288447144	0.395836317882511	0.432839153857639	0.397893062534756	0.441933108587063	0.407781438809301	0.408590974167716
positive regulation of protein kinase B signaling	0.601504409296136	0.604377799055525	0.632125190418604	0.602251561254802	0.597378117389297	0.618949095428446	0.604797481263154	0.618128321187328	0.595016768841861	0.616035891027382	0.635850671430247	0.593979019472351	0.608988047678265	0.616319883859241	0.637103312995154	0.587977690504141	0.597408013389312	0.634069203036544	0.570977103759573	0.612024738076583	0.631123635118456	0.643949152320141	0.636431652077556	0.610259370895198	0.652665395313652	0.62109258059852	0.62447040551603	0.616395564467809	0.618569008817769	0.617255864077027	0.654774046746803	0.617133156386168	0.63344907601751	0.639846659694393	0.629793780959249	0.612193076590296	0.59706566999854	0.600366436697513	0.609200096348443	0.630470487962339
positive regulation of MAP kinase activity	0.423354456074928	0.443266144868875	0.428856978653139	0.442432440781188	0.431253742171025	0.431694106147606	0.431806318897823	0.441006140425564	0.437743567205953	0.449528502076102	0.457825049943088	0.433520570878829	0.427515157150406	0.438104972889973	0.433781530927444	0.428368881604435	0.424186580681333	0.448337516919308	0.436317525287643	0.43262156208674	0.449478381440069	0.413089216653457	0.442057161325328	0.412771555892653	0.444128947271761	0.418214317453435	0.438529941521553	0.416077222828123	0.422206659450789	0.412899060932823	0.479358856558404	0.408425160506182	0.441916659485331	0.444255288447144	0.395836317882511	0.432839153857639	0.397893062534756	0.441933108587063	0.407781438809301	0.408590974167716
